"country_year","adm_0_name","Year","data_source","T_res","n_record","prop","cat_model","region","ees","ISO_A0","annual_total"
"KENYA_1993","KENYA",1993,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"KEN",0
"KENYA_1994","KENYA",1994,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"KEN",0
"KENYA_1995","KENYA",1995,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"KEN",0
"KENYA_1996","KENYA",1996,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"KEN",0
"KENYA_1997","KENYA",1997,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"KEN",0
"KENYA_1998","KENYA",1998,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"KEN",0
"KENYA_1999","KENYA",1999,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"KEN",0
"KENYA_2000","KENYA",2000,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"KEN",0
"KENYA_2001","KENYA",2001,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"KEN",0
"KENYA_2002","KENYA",2002,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"KEN",0
"KENYA_2003","KENYA",2003,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"KEN",0
"KENYA_2004","KENYA",2004,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"KEN",0
"KENYA_2005","KENYA",2005,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"KEN",0
"KENYA_2006","KENYA",2006,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"KEN",0
"KENYA_2007","KENYA",2007,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"KEN",0
"KENYA_2008","KENYA",2008,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"KEN",0
"KENYA_2009","KENYA",2009,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"KEN",0
"KENYA_2010","KENYA",2010,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"KEN",0
"KENYA_2011","KENYA",2011,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"KEN",0
"KENYA_2012","KENYA",2012,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"KEN",0
"KENYA_2013","KENYA",2013,"ad_hoc_data","Year",1,1,"Annual_disaggregation","AFRO",FALSE,"KEN",267
"KENYA_2014","KENYA",2014,"ad_hoc_data","Month",12,1,"No_modelling_required","AFRO",FALSE,"KEN",1022
"KENYA_2015","KENYA",2015,"ad_hoc_data","Month",12,1,"No_modelling_required","AFRO",FALSE,"KEN",108
"KENYA_2016","KENYA",2016,"ad_hoc_data","Month",12,1,"No_modelling_required","AFRO",FALSE,"KEN",560
"KENYA_2017","KENYA",2017,"ad_hoc_data","Year",1,1,"Annual_disaggregation","AFRO",FALSE,"KEN",1537
"KENYA_2018","KENYA",2018,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"KEN",0
"KENYA_2019","KENYA",2019,"ad_hoc_data","Year",1,1,"Annual_disaggregation","AFRO",FALSE,"KEN",660
"KENYA_2020","KENYA",2020,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"KEN",0
"KENYA_2021","KENYA",2021,"ad_hoc_data","Year",1,1,"Annual_disaggregation","AFRO",FALSE,"KEN",867
"KENYA_2022","KENYA",2022,"ad_hoc_data","Year",1,1,"Annual_disaggregation","AFRO",FALSE,"KEN",2426
"KENYA_2023","KENYA",2023,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"KEN",0
"KENYA_2024","KENYA",2024,"OD","Month",12,1,"No_modelling_required","AFRO",FALSE,"KEN",4443
"KIRIBATI_1990","KIRIBATI",1990,"ad_hoc_data","Month",12,1,"No_modelling_required","WPRO",FALSE,"KIR",9
"KIRIBATI_1991","KIRIBATI",1991,"OD","Year",1,1,"No_modelling_required","WPRO",FALSE,"KIR",0
"KIRIBATI_1992","KIRIBATI",1992,"ad_hoc_data","Month",12,1,"No_modelling_required","WPRO",FALSE,"KIR",0
"KIRIBATI_1993","KIRIBATI",1993,"ad_hoc_data","Month",12,1,"No_modelling_required","WPRO",FALSE,"KIR",0
"KIRIBATI_1994","KIRIBATI",1994,"OD","Year",1,1,"No_modelling_required","WPRO",FALSE,"KIR",0
"KIRIBATI_1995","KIRIBATI",1995,"ad_hoc_data","Month",12,1,"No_modelling_required","WPRO",FALSE,"KIR",0
"KIRIBATI_1996","KIRIBATI",1996,"ad_hoc_data","Month",12,1,"No_modelling_required","WPRO",FALSE,"KIR",0
"KIRIBATI_1997","KIRIBATI",1997,"OD","Year",1,1,"No_modelling_required","WPRO",FALSE,"KIR",0
"KIRIBATI_1998","KIRIBATI",1998,"OD","Year",1,1,"No_modelling_required","WPRO",FALSE,"KIR",0
"KIRIBATI_1999","KIRIBATI",1999,"OD","Year",1,1,"No_modelling_required","WPRO",FALSE,"KIR",0
"KIRIBATI_2000","KIRIBATI",2000,"OD","Year",1,1,"No_modelling_required","WPRO",FALSE,"KIR",0
"KIRIBATI_2001","KIRIBATI",2001,"OD","Year",1,1,"No_modelling_required","WPRO",FALSE,"KIR",0
"KIRIBATI_2002","KIRIBATI",2002,"OD","Year",1,1,"Annual_disaggregation","WPRO",FALSE,"KIR",483
"KIRIBATI_2003","KIRIBATI",2003,"OD","Year",1,1,"Annual_disaggregation","WPRO",FALSE,"KIR",1660
"KIRIBATI_2004","KIRIBATI",2004,"OD","Year",1,1,"No_modelling_required","WPRO",FALSE,"KIR",0
"KIRIBATI_2005","KIRIBATI",2005,"OD","Year",1,1,"No_modelling_required","WPRO",FALSE,"KIR",0
"KIRIBATI_2006","KIRIBATI",2006,"OD","Year",1,1,"No_modelling_required","WPRO",FALSE,"KIR",0
"KIRIBATI_2007","KIRIBATI",2007,"OD","Year",1,1,"No_modelling_required","WPRO",FALSE,"KIR",0
"KIRIBATI_2008","KIRIBATI",2008,"OD","Year",1,1,"Annual_disaggregation","WPRO",FALSE,"KIR",831
"KIRIBATI_2009","KIRIBATI",2009,"OD","Year",1,1,"Annual_disaggregation","WPRO",FALSE,"KIR",7
"KIRIBATI_2010","KIRIBATI",2010,"OD","Year",1,1,"Annual_disaggregation","WPRO",FALSE,"KIR",20
"KIRIBATI_2011","KIRIBATI",2011,"OD","Year",1,1,"Annual_disaggregation","WPRO",FALSE,"KIR",4
"KIRIBATI_2012","KIRIBATI",2012,"ad_hoc_data","Year",1,1,"Annual_disaggregation","WPRO",FALSE,"KIR",243
"KIRIBATI_2013","KIRIBATI",2013,"ad_hoc_data","Month",12,1,"No_modelling_required","WPRO",FALSE,"KIR",129
"KIRIBATI_2014","KIRIBATI",2014,"ad_hoc_data","Month",12,1,"No_modelling_required","WPRO",FALSE,"KIR",127
"KIRIBATI_2015","KIRIBATI",2015,"ad_hoc_data","Month",12,1,"No_modelling_required","WPRO",FALSE,"KIR",470
"KIRIBATI_2016","KIRIBATI",2016,"OD","Year",1,1,"No_modelling_required","WPRO",FALSE,"KIR",0
"KIRIBATI_2017","KIRIBATI",2017,"OD","Week",27,0.519230769230769,"Sub_annual_imputation","WPRO",FALSE,"KIR",40
"KIRIBATI_2018","KIRIBATI",2018,"OD","Year",1,1,"Annual_disaggregation","WPRO",FALSE,"KIR",1899
"KIRIBATI_2019","KIRIBATI",2019,"OD","Week",39,0.75,"Sub_annual_imputation","WPRO",FALSE,"KIR",2
"KIRIBATI_2020","KIRIBATI",2020,"OD","Week",22,0.415094339622642,"Sub_annual_imputation","WPRO",FALSE,"KIR",0
"KIRIBATI_2021","KIRIBATI",2021,"OD","Week",11,0.211538461538462,"Sub_annual_imputation","WPRO",FALSE,"KIR",2
"KIRIBATI_2022","KIRIBATI",2022,"OD","Week",34,0.653846153846154,"Sub_annual_imputation","WPRO",FALSE,"KIR",2662
"KIRIBATI_2023","KIRIBATI",2023,"OD","Week",18,0.346153846153846,"Sub_annual_imputation","WPRO",FALSE,"KIR",0
"KIRIBATI_2024","KIRIBATI",2024,"OD","Week",40,0.769230769230769,"Sub_annual_imputation","WPRO",FALSE,"KIR",59
"LAO PEOPLE'S DEMOCRATIC REPUBLIC_1990","LAO PEOPLE'S DEMOCRATIC REPUBLIC",1990,"OD","Year",1,1,"Annual_disaggregation","WPRO",FALSE,"LAO",60
"LAO PEOPLE'S DEMOCRATIC REPUBLIC_1991","LAO PEOPLE'S DEMOCRATIC REPUBLIC",1991,"OD","Year",1,1,"Annual_disaggregation","WPRO",FALSE,"LAO",249
"LAO PEOPLE'S DEMOCRATIC REPUBLIC_1992","LAO PEOPLE'S DEMOCRATIC REPUBLIC",1992,"OD","Year",1,1,"Annual_disaggregation","WPRO",FALSE,"LAO",265
"LAO PEOPLE'S DEMOCRATIC REPUBLIC_1993","LAO PEOPLE'S DEMOCRATIC REPUBLIC",1993,"OD","Year",1,1,"Annual_disaggregation","WPRO",FALSE,"LAO",343
"LAO PEOPLE'S DEMOCRATIC REPUBLIC_1994","LAO PEOPLE'S DEMOCRATIC REPUBLIC",1994,"OD","Year",1,1,"Annual_disaggregation","WPRO",FALSE,"LAO",2585
"LAO PEOPLE'S DEMOCRATIC REPUBLIC_1995","LAO PEOPLE'S DEMOCRATIC REPUBLIC",1995,"OD","Year",1,1,"Annual_disaggregation","WPRO",FALSE,"LAO",7781
"LAO PEOPLE'S DEMOCRATIC REPUBLIC_1996","LAO PEOPLE'S DEMOCRATIC REPUBLIC",1996,"OD","Year",1,1,"Annual_disaggregation","WPRO",FALSE,"LAO",8197
"LAO PEOPLE'S DEMOCRATIC REPUBLIC_1997","LAO PEOPLE'S DEMOCRATIC REPUBLIC",1997,"OD","Year",1,1,"Annual_disaggregation","WPRO",FALSE,"LAO",3411
"LAO PEOPLE'S DEMOCRATIC REPUBLIC_1998","LAO PEOPLE'S DEMOCRATIC REPUBLIC",1998,"OD","Month",12,1,"No_modelling_required","WPRO",FALSE,"LAO",7671
"LAO PEOPLE'S DEMOCRATIC REPUBLIC_1999","LAO PEOPLE'S DEMOCRATIC REPUBLIC",1999,"OD","Month",12,1,"No_modelling_required","WPRO",FALSE,"LAO",2507
"LAO PEOPLE'S DEMOCRATIC REPUBLIC_2000","LAO PEOPLE'S DEMOCRATIC REPUBLIC",2000,"OD","Month",12,1,"No_modelling_required","WPRO",FALSE,"LAO",1377
"LAO PEOPLE'S DEMOCRATIC REPUBLIC_2001","LAO PEOPLE'S DEMOCRATIC REPUBLIC",2001,"OD","Month",12,1,"No_modelling_required","WPRO",FALSE,"LAO",3968
"LAO PEOPLE'S DEMOCRATIC REPUBLIC_2002","LAO PEOPLE'S DEMOCRATIC REPUBLIC",2002,"OD","Month",12,1,"No_modelling_required","WPRO",FALSE,"LAO",9192
"LAO PEOPLE'S DEMOCRATIC REPUBLIC_2003","LAO PEOPLE'S DEMOCRATIC REPUBLIC",2003,"OD","Month",12,1,"No_modelling_required","WPRO",FALSE,"LAO",17690
"LAO PEOPLE'S DEMOCRATIC REPUBLIC_2004","LAO PEOPLE'S DEMOCRATIC REPUBLIC",2004,"OD","Month",12,1,"No_modelling_required","WPRO",FALSE,"LAO",3972
"LAO PEOPLE'S DEMOCRATIC REPUBLIC_2005","LAO PEOPLE'S DEMOCRATIC REPUBLIC",2005,"OD","Month",12,1,"No_modelling_required","WPRO",FALSE,"LAO",6152
"LAO PEOPLE'S DEMOCRATIC REPUBLIC_2006","LAO PEOPLE'S DEMOCRATIC REPUBLIC",2006,"OD","Month",12,1,"No_modelling_required","WPRO",FALSE,"LAO",7114
"LAO PEOPLE'S DEMOCRATIC REPUBLIC_2007","LAO PEOPLE'S DEMOCRATIC REPUBLIC",2007,"OD","Month",12,1,"No_modelling_required","WPRO",FALSE,"LAO",5391
"LAO PEOPLE'S DEMOCRATIC REPUBLIC_2008","LAO PEOPLE'S DEMOCRATIC REPUBLIC",2008,"OD","Month",12,1,"No_modelling_required","WPRO",FALSE,"LAO",4487
"LAO PEOPLE'S DEMOCRATIC REPUBLIC_2009","LAO PEOPLE'S DEMOCRATIC REPUBLIC",2009,"OD","Month",12,1,"No_modelling_required","WPRO",FALSE,"LAO",7804
"LAO PEOPLE'S DEMOCRATIC REPUBLIC_2010","LAO PEOPLE'S DEMOCRATIC REPUBLIC",2010,"OD","Month",12,1,"No_modelling_required","WPRO",FALSE,"LAO",22929
"LAO PEOPLE'S DEMOCRATIC REPUBLIC_2011","LAO PEOPLE'S DEMOCRATIC REPUBLIC",2011,"OD","Week",52,1,"No_modelling_required","WPRO",FALSE,"LAO",3905
"LAO PEOPLE'S DEMOCRATIC REPUBLIC_2012","LAO PEOPLE'S DEMOCRATIC REPUBLIC",2012,"OD","Week",52,1,"No_modelling_required","WPRO",FALSE,"LAO",9955
"LAO PEOPLE'S DEMOCRATIC REPUBLIC_2013","LAO PEOPLE'S DEMOCRATIC REPUBLIC",2013,"OD","Year",1,1,"Annual_disaggregation","WPRO",FALSE,"LAO",44250
"LAO PEOPLE'S DEMOCRATIC REPUBLIC_2014","LAO PEOPLE'S DEMOCRATIC REPUBLIC",2014,"OD","Week",53,1,"No_modelling_required","WPRO",FALSE,"LAO",1937
"LAO PEOPLE'S DEMOCRATIC REPUBLIC_2015","LAO PEOPLE'S DEMOCRATIC REPUBLIC",2015,"OD","Week",52,1,"No_modelling_required","WPRO",FALSE,"LAO",1959
"LAO PEOPLE'S DEMOCRATIC REPUBLIC_2016","LAO PEOPLE'S DEMOCRATIC REPUBLIC",2016,"OD","Week",52,1,"No_modelling_required","WPRO",FALSE,"LAO",5636
"LAO PEOPLE'S DEMOCRATIC REPUBLIC_2017","LAO PEOPLE'S DEMOCRATIC REPUBLIC",2017,"OD","Week",52,1,"No_modelling_required","WPRO",FALSE,"LAO",11067
"LAO PEOPLE'S DEMOCRATIC REPUBLIC_2018","LAO PEOPLE'S DEMOCRATIC REPUBLIC",2018,"OD","Week",52,1,"No_modelling_required","WPRO",FALSE,"LAO",6446
"LAO PEOPLE'S DEMOCRATIC REPUBLIC_2019","LAO PEOPLE'S DEMOCRATIC REPUBLIC",2019,"OD","Week",52,1,"No_modelling_required","WPRO",FALSE,"LAO",39091
"LAO PEOPLE'S DEMOCRATIC REPUBLIC_2020","LAO PEOPLE'S DEMOCRATIC REPUBLIC",2020,"OD","Week",53,1,"No_modelling_required","WPRO",FALSE,"LAO",7735
"LAO PEOPLE'S DEMOCRATIC REPUBLIC_2021","LAO PEOPLE'S DEMOCRATIC REPUBLIC",2021,"OD","Week",52,1,"No_modelling_required","WPRO",FALSE,"LAO",1340
"LAO PEOPLE'S DEMOCRATIC REPUBLIC_2022","LAO PEOPLE'S DEMOCRATIC REPUBLIC",2022,"OD","Week",51,0.980769230769231,"Sub_annual_imputation","WPRO",FALSE,"LAO",29014
"LAO PEOPLE'S DEMOCRATIC REPUBLIC_2023","LAO PEOPLE'S DEMOCRATIC REPUBLIC",2023,"OD","Week",49,0.942307692307692,"Sub_annual_imputation","WPRO",FALSE,"LAO",31943
"LAO PEOPLE'S DEMOCRATIC REPUBLIC_2024","LAO PEOPLE'S DEMOCRATIC REPUBLIC",2024,"OD","Month",12,1,"No_modelling_required","WPRO",FALSE,"LAO",19486
"LIBERIA_1990","LIBERIA",1990,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"LBR",0
"LIBERIA_1991","LIBERIA",1991,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"LBR",0
"LIBERIA_1992","LIBERIA",1992,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"LBR",0
"LIBERIA_1993","LIBERIA",1993,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"LBR",0
"LIBERIA_1994","LIBERIA",1994,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"LBR",0
"LIBERIA_1995","LIBERIA",1995,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"LBR",0
"LIBERIA_1996","LIBERIA",1996,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"LBR",0
"LIBERIA_1997","LIBERIA",1997,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"LBR",0
"LIBERIA_1998","LIBERIA",1998,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"LBR",0
"LIBERIA_1999","LIBERIA",1999,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"LBR",0
"LIBERIA_2000","LIBERIA",2000,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"LBR",0
"LIBERIA_2001","LIBERIA",2001,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"LBR",0
"LIBERIA_2002","LIBERIA",2002,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"LBR",0
"LIBERIA_2003","LIBERIA",2003,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"LBR",0
"LIBERIA_2004","LIBERIA",2004,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"LBR",0
"LIBERIA_2005","LIBERIA",2005,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"LBR",0
"LIBERIA_2006","LIBERIA",2006,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"LBR",0
"LIBERIA_2007","LIBERIA",2007,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"LBR",0
"LIBERIA_2008","LIBERIA",2008,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"LBR",0
"LIBERIA_2009","LIBERIA",2009,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"LBR",0
"LIBERIA_2010","LIBERIA",2010,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"LBR",0
"LIBERIA_2011","LIBERIA",2011,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"LBR",0
"LIBERIA_2012","LIBERIA",2012,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"LBR",0
"LIBERIA_2013","LIBERIA",2013,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"LBR",0
"LIBERIA_2014","LIBERIA",2014,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"LBR",0
"LIBERIA_2015","LIBERIA",2015,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"LBR",0
"LIBERIA_2016","LIBERIA",2016,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"LBR",0
"LIBERIA_2017","LIBERIA",2017,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"LBR",0
"LIBERIA_2018","LIBERIA",2018,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"LBR",0
"LIBERIA_2019","LIBERIA",2019,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"LBR",0
"LIBERIA_2020","LIBERIA",2020,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"LBR",0
"LIBERIA_2021","LIBERIA",2021,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"LBR",0
"LIBERIA_2022","LIBERIA",2022,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"LBR",0
"LIBERIA_2023","LIBERIA",2023,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"LBR",0
"LIBERIA_2024","LIBERIA",2024,"ad_hoc_data","Month",7,0.583333333333333,"Sub_annual_imputation","AFRO",FALSE,"LBR",45
"MACAU_1990","MACAU",1990,"first_year","Year",1,1,"No_modelling_required","WPRO",FALSE,"MAC",0
"MACAU_1991","MACAU",1991,"first_year","Year",1,1,"No_modelling_required","WPRO",FALSE,"MAC",0
"MACAU_1992","MACAU",1992,"first_year","Year",1,1,"No_modelling_required","WPRO",FALSE,"MAC",0
"MACAU_1993","MACAU",1993,"first_year","Year",1,1,"No_modelling_required","WPRO",FALSE,"MAC",0
"MACAU_1994","MACAU",1994,"first_year","Year",1,1,"No_modelling_required","WPRO",FALSE,"MAC",0
"MACAU_1995","MACAU",1995,"first_year","Year",1,1,"No_modelling_required","WPRO",FALSE,"MAC",0
"MACAU_1996","MACAU",1996,"first_year","Year",1,1,"No_modelling_required","WPRO",FALSE,"MAC",0
"MACAU_1997","MACAU",1997,"first_year","Year",1,1,"No_modelling_required","WPRO",FALSE,"MAC",0
"MACAU_1998","MACAU",1998,"first_year","Year",1,1,"No_modelling_required","WPRO",FALSE,"MAC",0
"MACAU_1999","MACAU",1999,"first_year","Year",1,1,"No_modelling_required","WPRO",FALSE,"MAC",0
"MACAU_2000","MACAU",2000,"first_year","Year",1,1,"No_modelling_required","WPRO",FALSE,"MAC",0
"MACAU_2001","MACAU",2001,"OD","Year",1,1,"Annual_disaggregation","WPRO",FALSE,"MAC",1418
"MACAU_2002","MACAU",2002,"OD","Year",1,1,"Annual_disaggregation","WPRO",FALSE,"MAC",2
"MACAU_2003","MACAU",2003,"OD","Year",1,1,"Annual_disaggregation","WPRO",FALSE,"MAC",28
"MACAU_2004","MACAU",2004,"OD","Year",1,1,"Annual_disaggregation","WPRO",FALSE,"MAC",2
"MACAU_2005","MACAU",2005,"OD","Year",1,1,"No_modelling_required","WPRO",FALSE,"MAC",0
"MACAU_2006","MACAU",2006,"OD","Year",1,1,"Annual_disaggregation","WPRO",FALSE,"MAC",6
"MACAU_2007","MACAU",2007,"OD","Year",1,1,"Annual_disaggregation","WPRO",FALSE,"MAC",14
"MACAU_2008","MACAU",2008,"OD","Year",1,1,"Annual_disaggregation","WPRO",FALSE,"MAC",3
"MACAU_2009","MACAU",2009,"ad_hoc_data","Year",1,1,"Annual_disaggregation","WPRO",FALSE,"MAC",6
"MACAU_2010","MACAU",2010,"OD","Year",1,1,"Annual_disaggregation","WPRO",FALSE,"MAC",6
"MACAU_2011","MACAU",2011,"ad_hoc_data","Year",1,1,"Annual_disaggregation","WPRO",FALSE,"MAC",3
"MACAU_2012","MACAU",2012,"ad_hoc_data","Year",1,1,"Annual_disaggregation","WPRO",FALSE,"MAC",24
"MACAU_2013","MACAU",2013,"OD","Year",1,1,"Annual_disaggregation","WPRO",FALSE,"MAC",9
"MACAU_2014","MACAU",2014,"OD","Year",1,1,"Annual_disaggregation","WPRO",FALSE,"MAC",17
"MACAU_2015","MACAU",2015,"OD","Year",1,1,"Annual_disaggregation","WPRO",FALSE,"MAC",3
"MACAU_2016","MACAU",2016,"OD","Year",1,1,"Annual_disaggregation","WPRO",FALSE,"MAC",11
"MACAU_2017","MACAU",2017,"OD","Year",1,1,"Annual_disaggregation","WPRO",FALSE,"MAC",17
"MACAU_2018","MACAU",2018,"OD","Year",1,1,"Annual_disaggregation","WPRO",FALSE,"MAC",18
"MACAU_2019","MACAU",2019,"ad_hoc_data","Year",1,1,"No_modelling_required","WPRO",FALSE,"MAC",0
"MACAU_2020","MACAU",2020,"ad_hoc_data","Year",1,1,"No_modelling_required","WPRO",FALSE,"MAC",0
"MACAU_2021","MACAU",2021,"ad_hoc_data","Year",1,1,"No_modelling_required","WPRO",FALSE,"MAC",0
"MACAU_2022","MACAU",2022,"ad_hoc_data","Year",1,1,"No_modelling_required","WPRO",FALSE,"MAC",0
"MACAU_2023","MACAU",2023,"ad_hoc_data","Year",1,1,"No_modelling_required","WPRO",FALSE,"MAC",0
"MACAU_2024","MACAU",2024,"ad_hoc_data","Year",1,1,"Annual_disaggregation","WPRO",FALSE,"MAC",48
"MADAGASCAR_1990","MADAGASCAR",1990,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"MDG",0
"MADAGASCAR_1991","MADAGASCAR",1991,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"MDG",0
"MADAGASCAR_1992","MADAGASCAR",1992,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"MDG",0
"MADAGASCAR_1993","MADAGASCAR",1993,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"MDG",0
"MADAGASCAR_1994","MADAGASCAR",1994,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"MDG",0
"MADAGASCAR_1995","MADAGASCAR",1995,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"MDG",0
"MADAGASCAR_1996","MADAGASCAR",1996,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"MDG",0
"MADAGASCAR_1997","MADAGASCAR",1997,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"MDG",0
"MADAGASCAR_1998","MADAGASCAR",1998,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"MDG",0
"MADAGASCAR_1999","MADAGASCAR",1999,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"MDG",0
"MADAGASCAR_2000","MADAGASCAR",2000,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"MDG",0
"MADAGASCAR_2001","MADAGASCAR",2001,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"MDG",0
"MADAGASCAR_2002","MADAGASCAR",2002,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"MDG",0
"MADAGASCAR_2003","MADAGASCAR",2003,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"MDG",0
"MADAGASCAR_2004","MADAGASCAR",2004,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"MDG",0
"MADAGASCAR_2005","MADAGASCAR",2005,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"MDG",0
"MADAGASCAR_2006","MADAGASCAR",2006,"ad_hoc_data","Week",52,1,"No_modelling_required","AFRO",FALSE,"MDG",2942
"MADAGASCAR_2007","MADAGASCAR",2007,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"MDG",0
"MADAGASCAR_2008","MADAGASCAR",2008,"ad_hoc_data","Year",1,1,"Annual_disaggregation","AFRO",FALSE,"MDG",55
"MADAGASCAR_2009","MADAGASCAR",2009,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"MDG",0
"MADAGASCAR_2010","MADAGASCAR",2010,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"MDG",0
"MADAGASCAR_2011","MADAGASCAR",2011,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"MDG",0
"MADAGASCAR_2012","MADAGASCAR",2012,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"MDG",0
"MADAGASCAR_2013","MADAGASCAR",2013,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"MDG",0
"MADAGASCAR_2014","MADAGASCAR",2014,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"MDG",0
"MADAGASCAR_2015","MADAGASCAR",2015,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"MDG",0
"MADAGASCAR_2016","MADAGASCAR",2016,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"MDG",0
"MADAGASCAR_2017","MADAGASCAR",2017,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"MDG",0
"MADAGASCAR_2018","MADAGASCAR",2018,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"MDG",0
"MADAGASCAR_2019","MADAGASCAR",2019,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"MDG",0
"MADAGASCAR_2020","MADAGASCAR",2020,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"MDG",0
"MADAGASCAR_2021","MADAGASCAR",2021,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"MDG",0
"MADAGASCAR_2022","MADAGASCAR",2022,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"MDG",0
"MADAGASCAR_2023","MADAGASCAR",2023,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"MDG",0
"MADAGASCAR_2024","MADAGASCAR",2024,"ad_hoc_data","Month",6,0.5,"Sub_annual_imputation","AFRO",FALSE,"MDG",0
"MALAYSIA_1990","MALAYSIA",1990,"OD","Year",1,1,"Annual_disaggregation","WPRO",FALSE,"MYS",4880
