"country_year","T_res","selected_column","final_count","final_sum","a0_count","a0_sum","a1_count","a1_sum","a2_count","a2_sum","subannual_is_complete","relationship_category","pct_of_annual","annual_total"
"MICRONESIA (FEDERATED STATES OF)_2020","Week","a0",14,13,14,13,NA,NA,NA,NA,FALSE,"Case 2: Sub-annual only",NA,13
"MICRONESIA (FEDERATED STATES OF)_2021","Week","a0",9,15,9,15,NA,NA,NA,NA,FALSE,"Case 2: Sub-annual only",NA,15
"MICRONESIA (FEDERATED STATES OF)_2022","Week","a0",27,2732,27,2732,NA,NA,NA,NA,FALSE,"Case 2: Sub-annual only",NA,2732
"MICRONESIA (FEDERATED STATES OF)_2023","Week","a0",9,6,9,6,NA,NA,NA,NA,FALSE,"Case 2: Sub-annual only",NA,6
"MICRONESIA (FEDERATED STATES OF)_2024","Week","a0",40,61,40,61,NA,NA,NA,NA,FALSE,"Case 2: Sub-annual only",NA,61
"MONTSERRAT_1990","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"MONTSERRAT_1991","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"MONTSERRAT_1992","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"MONTSERRAT_1993","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"MONTSERRAT_1994","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"MONTSERRAT_1995","Year","a0",1,75,1,75,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,75
"MONTSERRAT_1996","Year","a0",1,3,1,3,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,3
"MONTSERRAT_1997","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"MONTSERRAT_1998","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"MONTSERRAT_1999","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"MONTSERRAT_2000","Year","a0",1,9,1,9,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,9
"MONTSERRAT_2001","Year","a0",1,1,1,1,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,1
"MONTSERRAT_2002","Year","a0",1,1,1,1,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,1
"MONTSERRAT_2003","Year","a0",1,1,1,1,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,1
"MONTSERRAT_2004","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"MONTSERRAT_2005","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"MONTSERRAT_2006","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"MONTSERRAT_2007","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"MONTSERRAT_2008","Year","a0",1,2,1,2,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,2
"MONTSERRAT_2009","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"MONTSERRAT_2010","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"MONTSERRAT_2011","Year","a0",1,3,1,3,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,3
"MONTSERRAT_2012","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"MONTSERRAT_2013","Year","a0",1,6,1,6,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,6
"MONTSERRAT_2014","Year","a0",1,17,1,17,NA,NA,NA,NA,FALSE,"Incomplete sub-annual - annual selected",41.1764705882353,17
"MONTSERRAT_2015","Week","a0",52,0,52,0,NA,NA,NA,NA,TRUE,"Sub-annual >= Annual",NA,NA
"MONTSERRAT_2016","Year","a0",1,25,1,25,NA,NA,NA,NA,FALSE,"Incomplete sub-annual - annual selected",52,25
"MONTSERRAT_2017","Week","a0",52,0,52,0,NA,NA,NA,NA,TRUE,"Sub-annual >= Annual",NA,NA
"MONTSERRAT_2018","Week","a0",52,1,52,1,NA,NA,NA,NA,TRUE,"Sub-annual >= Annual",100,1
"MONTSERRAT_2019","Week","a0",52,1,52,1,NA,NA,NA,NA,TRUE,"Sub-annual >= Annual",100,1
"MONTSERRAT_2020","Week","a0",53,0,53,0,NA,NA,NA,NA,TRUE,"Sub-annual >= Annual",NA,NA
"MONTSERRAT_2021","Week","a0",12,3,12,3,NA,NA,NA,NA,FALSE,"Incomplete sub-annual - sub-annual selected",100,3
"MONTSERRAT_2022","Year","a0",1,9,1,9,NA,NA,NA,NA,FALSE,"Incomplete sub-annual - annual selected",88.8888888888889,9
"MONTSERRAT_2023","Week","a0",52,6,52,6,NA,NA,NA,NA,TRUE,"Sub-annual >= Annual",100,6
"MONTSERRAT_2024","Week","a0",52,3,52,3,NA,NA,NA,NA,TRUE,"Sub-annual >= Annual",100,3
"MYANMAR_1990","Year","a0",1,5696,1,5696,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,5696
"MYANMAR_1991","Year","a0",1,6677,1,6677,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,6677
"MYANMAR_1992","Year","a0",1,1418,1,1418,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,1418
"MYANMAR_1993","Year","a0",1,1742,1,1742,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,1742
"MYANMAR_1994","Year","a0",1,11591,1,11591,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,11591
"MYANMAR_1995","Year","a0",1,2063,1,2063,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,2063
"MYANMAR_1996","Year","a0",1,1731,1,1731,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,1731
"MYANMAR_1997","Year","a0",1,3697,1,3697,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,3697
"MYANMAR_1998","Year","a0",1,12231,1,12231,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,12231
"MYANMAR_1999","Year","a0",1,5495,1,5495,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,5495
"MYANMAR_2000","Year","a0",1,1222,1,1222,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,1222
"MYANMAR_2001","Year","a0",1,15503,1,15503,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,15503
"MYANMAR_2002","Year","a0",1,15663,1,15663,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,15663
"MYANMAR_2003","Year","a0",1,6792,1,6792,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,6792
"MYANMAR_2004","Year","a0",1,6624,1,6624,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,6624
"MYANMAR_2005","Year","a0",1,16965,1,16965,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,16965
"MYANMAR_2006","Year","a0",1,10392,1,10392,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,10392
"MYANMAR_2007","Year","a0",1,14658,1,14658,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,14658
"MYANMAR_2008","Year","a0",1,17281,1,17281,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,17281
"MYANMAR_2009","Year","a0",1,23681,1,23681,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,23681
"MYANMAR_2010","Year","a0",1,15631,1,15631,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,15631
"MYANMAR_2011","Year","a0",1,4297,1,4297,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,4297
"MYANMAR_2012","Year","a1",1,7006,1,5606,1,7006,NA,NA,TRUE,"Annual > sub-annual",0.114187838995147,7006
"MYANMAR_2013","Year","a1",1,22166,1,21366,1,22166,NA,NA,TRUE,"Annual > sub-annual",0.157899485698818,22166
"MYANMAR_2014","Year","a1",1,14410,1,13480,1,14410,NA,NA,TRUE,"Annual > sub-annual",0.131852879944483,14410
"MYANMAR_2015","Year","a0",1,42540,1,42540,1,42191,NA,NA,TRUE,"Annual > sub-annual",0.183356840620592,42540
"MYANMAR_2016","Year","a1",1,10385,1,10023,1,10385,NA,NA,TRUE,"Annual > sub-annual",0.154068367838228,10385
"MYANMAR_2017","Year","a1",1,32891,1,30709,1,32891,NA,NA,TRUE,"Annual > sub-annual",0.209783831443252,32891
"MYANMAR_2018","Year","a0",1,22659,1,22659,1,22512,NA,NA,NA,"Case 1: Annual only",NA,22659
"MYANMAR_2019","Year","a0",1,23203,1,23203,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,23203
"MYANMAR_2020","Year","a0",1,15131,1,15131,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,15131
"MYANMAR_2021","Year","a0",1,5446,1,5446,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,5446
"MYANMAR_2022","Year","a0",1,24971,1,24971,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,24971
"MYANMAR_2023","Year","a0",1,16130,1,16130,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,16130
"MYANMAR_2024","Month","a0",12,6388,12,6388,NA,NA,NA,NA,TRUE,"Case 2: Sub-annual only",NA,6388
"NAURU_1991","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"NAURU_1992","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"NAURU_1993","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"NAURU_1994","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"NAURU_1995","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"NAURU_1996","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"NAURU_1997","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"NAURU_1998","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"NAURU_1999","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"NAURU_2000","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"NAURU_2001","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"NAURU_2002","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"NAURU_2003","Year","a0",1,233,1,233,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,233
"NAURU_2004","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"NAURU_2005","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"NAURU_2006","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"NAURU_2007","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"NAURU_2008","Year","a0",1,2,1,2,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,2
"NAURU_2009","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"NAURU_2010","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"NAURU_2011","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"NAURU_2012","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"NAURU_2016","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"NAURU_2017","Year","a0",1,964,1,964,NA,NA,NA,NA,FALSE,"Incomplete sub-annual - annual selected",0.311203319502075,964
"NAURU_2018","Year","a0",1,114,1,114,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,114
"NAURU_2024","Week","a0",40,0,40,0,NA,NA,NA,NA,FALSE,"Case 2: Sub-annual only",NA,0
"NEPAL_1990","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"NEPAL_1991","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"NEPAL_1992","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"NEPAL_1993","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"NEPAL_1994","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"NEPAL_1995","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"NEPAL_1996","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"NEPAL_1997","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"NEPAL_1998","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"NEPAL_1999","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"NEPAL_2000","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"NEPAL_2001","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"NEPAL_2002","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"NEPAL_2003","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"NEPAL_2004","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"NEPAL_2005","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"NEPAL_2006","Year","a0",1,32,1,32,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,32
"NEPAL_2007","Year","a0",1,27,1,27,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,27
"NEPAL_2008","Year","a0",1,10,1,10,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,10
"NEPAL_2009","Year","a0",1,30,1,30,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,30
"NEPAL_2010","Year","a0",1,917,1,917,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,917
"NEPAL_2011","Year","a0",1,79,1,79,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,79
"NEPAL_2012","Year","a0",1,183,1,183,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,183
"NEPAL_2013","Year","a0",1,642,1,642,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,642
"NEPAL_2014","Year","a0",1,356,1,356,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,356
"NEPAL_2015","Year","a0",1,26,1,26,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,26
"NEPAL_2016","Year","a0",1,1523,1,1523,1,1523,NA,NA,FALSE,"Incomplete sub-annual - annual selected",29.8095863427446,1523
"NEPAL_2017","Year","a0",1,1201,1,1201,NA,NA,NA,NA,TRUE,"Annual > sub-annual",8.07660283097419,1201
"NEPAL_2018","Year","a0",1,230,1,230,NA,NA,NA,NA,TRUE,"Annual > sub-annual",76.0869565217391,230
"NEPAL_2019","Year","a0",1,12100,1,12100,NA,NA,NA,NA,TRUE,"Annual > sub-annual",85.504132231405,12100
"NEPAL_2020","Year","a0",1,630,1,630,NA,NA,NA,NA,TRUE,"Annual > sub-annual",63.1746031746032,630
"NEPAL_2021","Year","a0",1,540,1,540,1,530,NA,NA,TRUE,"Annual > sub-annual",63.7037037037037,540
"NEPAL_2022","Month","a2",12,54784,12,22865,NA,NA,12,54784,TRUE,"Sub-annual >= Annual",100,54784
"NEPAL_2023","Month","a0",12,52790,12,52790,NA,NA,12,51243,TRUE,"Sub-annual >= Annual",103.01894892961,52790
"NEPAL_2024","Month","a0",12,41865,12,41865,NA,NA,12,34385,TRUE,"Case 2: Sub-annual only",NA,41865
"NEW CALEDONIA_1990","Year","a0",1,92,1,92,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,92
"NEW CALEDONIA_1991","Year","a0",1,26,1,26,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,26
"NEW CALEDONIA_1992","Year","a0",1,10,1,10,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,10
"NEW CALEDONIA_1993","Year","a0",1,4,1,4,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,4
"NEW CALEDONIA_1994","Year","a0",1,11,1,11,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,11
"NEW CALEDONIA_1995","Year","a0",1,1820,1,1820,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,1820
"NEW CALEDONIA_1996","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"NEW CALEDONIA_1997","Year","a0",1,154,1,154,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,154
"NEW CALEDONIA_1998","Year","a0",1,2618,1,2618,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,2618
"NEW CALEDONIA_1999","Year","a0",1,359,1,359,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,359
"NEW CALEDONIA_2000","Year","a0",1,15,1,15,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,15
"NEW CALEDONIA_2001","Year","a0",1,34,1,34,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,34
"NEW CALEDONIA_2002","Year","a0",1,105,1,105,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,105
"NEW CALEDONIA_2003","Year","a0",1,5673,1,5673,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,5673
"NEW CALEDONIA_2004","Year","a0",1,792,1,792,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,792
"NEW CALEDONIA_2005","Year","a0",1,46,1,46,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,46
"NEW CALEDONIA_2006","Year","a0",1,48,1,48,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,48
"NEW CALEDONIA_2007","Year","a0",1,47,1,47,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,47
"NEW CALEDONIA_2008","Year","a0",1,1179,1,1179,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,1179
"NEW CALEDONIA_2009","Year","a0",1,8610,1,8610,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,8610
"NEW CALEDONIA_2010","Year","a0",1,113,1,113,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,113
"NEW CALEDONIA_2011","Year","a0",1,1,1,1,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,1
"NEW CALEDONIA_2012","Week","a0",52,660,52,660,NA,NA,NA,NA,TRUE,"Case 2: Sub-annual only",NA,660
"NEW CALEDONIA_2013","Week","a0",52,10750,52,10750,NA,NA,NA,NA,TRUE,"Sub-annual >= Annual",107.953404298052,10750
"NEW CALEDONIA_2017","Week","a0",50,4421,50,4421,NA,NA,NA,NA,FALSE,"Incomplete sub-annual - sub-annual selected",105.261904761905,4421
"NEW CALEDONIA_2018","Year","a0",1,1997,1,1997,NA,NA,NA,NA,FALSE,"Incomplete sub-annual - annual selected",99.449173760641,1997
"NEW CALEDONIA_2019","Year","a0",1,3916,1,3916,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,3916
"NEW CALEDONIA_2020","Week","a0",51,59,51,59,NA,NA,NA,NA,FALSE,"Case 2: Sub-annual only",NA,59
"NEW CALEDONIA_2021","Week","a0",52,136,52,136,NA,NA,NA,NA,TRUE,"Case 2: Sub-annual only",NA,136
"NEW CALEDONIA_2022","Week","a0",42,518,42,518,NA,NA,NA,NA,FALSE,"Case 2: Sub-annual only",NA,518
"NEW CALEDONIA_2023","Week","a0",21,6,21,6,NA,NA,NA,NA,FALSE,"Case 2: Sub-annual only",NA,6
"NEW CALEDONIA_2024","Month","a0",12,18,12,18,NA,NA,NA,NA,TRUE,"Case 2: Sub-annual only",NA,18
"NICARAGUA_1990","Year","a0",1,4137,1,4137,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,4137
"NICARAGUA_1991","Year","a0",1,1885,1,1885,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,1885
"NICARAGUA_1992","Year","a0",1,5495,1,5495,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,5495
"NICARAGUA_1993","Year","a0",1,8938,1,8938,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,8938
"NICARAGUA_1994","Year","a0",1,20469,1,20469,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,20469
"NICARAGUA_1995","Year","a0",1,18454,1,18454,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,18454
"NICARAGUA_1996","Year","a0",1,2743,1,2743,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,2743
"NICARAGUA_1997","Year","a0",1,3058,1,3058,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,3058
"NICARAGUA_1998","Year","a0",1,13160,1,13160,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,13160
"NICARAGUA_1999","Year","a0",1,10401,1,10401,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,10401
"NICARAGUA_2000","Year","a0",1,6681,1,6681,NA,NA,NA,NA,TRUE,"Annual > sub-annual",12.87232450232,6681
"NICARAGUA_2001","Month","a1",12,2333,NA,NA,12,2333,NA,NA,TRUE,"Sub-annual >= Annual",141.737545565006,2333
"NICARAGUA_2002","Month","a1",12,2269,NA,NA,12,2269,NA,NA,TRUE,"Sub-annual >= Annual",113.45,2269
"NICARAGUA_2003","Month","a1",12,2715,NA,NA,12,2715,NA,NA,TRUE,"Sub-annual >= Annual",105.889235569423,2715
"NICARAGUA_2004","Week","a1",52,8332,NA,NA,52,8332,NA,NA,TRUE,"Sub-annual >= Annual",884.501061571125,8332
"NICARAGUA_2005","Week","a1",52,14678,NA,NA,52,14678,NA,NA,TRUE,"Sub-annual >= Annual",942.105263157895,14678
"NICARAGUA_2006","Week","a1",52,10456,NA,NA,52,10456,NA,NA,TRUE,"Sub-annual >= Annual",805.546995377504,10456
"NICARAGUA_2007","Week","a1",52,12292,NA,NA,52,12292,NA,NA,TRUE,"Sub-annual >= Annual",972.46835443038,12292
"NICARAGUA_2008","Week","a1",52,8813,NA,NA,52,8813,NA,NA,FALSE,"Incomplete sub-annual - sub-annual selected",634.028776978417,8813
"NICARAGUA_2009","Week","a1",52,18063,NA,NA,52,18063,NA,NA,TRUE,"Sub-annual >= Annual",105.879249706917,18063
"NICARAGUA_2010","Week","a1",52,25174,NA,NA,52,25174,NA,NA,TRUE,"Sub-annual >= Annual",488.152026371922,25174
"NICARAGUA_2011","Year","a0",1,11881,1,11881,NA,NA,NA,NA,TRUE,"Annual > sub-annual",99.5118256039054,11881
"NICARAGUA_2012","Week","a1",52,30378,NA,NA,52,30378,NA,NA,TRUE,"Sub-annual >= Annual",100.556107249255,30378
"NICARAGUA_2013","Year","a0",1,77179,1,77179,NA,NA,NA,NA,TRUE,"Annual > sub-annual",88.3349097552443,77179
"NICARAGUA_2014","Week","a0",53,35425,53,35425,52,34643,NA,NA,TRUE,"Sub-annual >= Annual",100,35425
"NICARAGUA_2015","Week","a0",52,49326,52,49326,52,48865,NA,NA,TRUE,"Sub-annual >= Annual",100,49326
"NICARAGUA_2016","Week","a0",52,88463,52,88463,52,87416,NA,NA,TRUE,"Sub-annual >= Annual",100,88463
"NICARAGUA_2017","Week","a1",52,68785,52,64712,52,68785,NA,NA,TRUE,"Sub-annual >= Annual",106.294041290642,68785
"NICARAGUA_2018","Week","a0",52,58746,52,58746,52,58376,NA,NA,TRUE,"Sub-annual >= Annual",100,58746
"NICARAGUA_2019","Week","a0",52,186173,52,186173,52,183324,NA,NA,TRUE,"Sub-annual >= Annual",100,186173
"NICARAGUA_2020","Week","a0",53,53953,53,53953,52,52777,NA,NA,TRUE,"Sub-annual >= Annual",100,53953
"NICARAGUA_2021","Week","a0",52,36741,52,36741,52,36193,NA,NA,TRUE,"Sub-annual >= Annual",100,36741
"NICARAGUA_2022","Week","a0",52,97541,52,97541,45,78553,NA,NA,TRUE,"Sub-annual >= Annual",100,97541
"NICARAGUA_2023","Week","a0",52,181096,52,181096,NA,NA,NA,NA,TRUE,"Sub-annual >= Annual",100,181096
"NICARAGUA_2024","Week","a0",52,92022,52,92022,NA,NA,NA,NA,TRUE,"Sub-annual >= Annual",100,92022
"NIGER_2024","Month","a0",12,58,12,58,NA,NA,NA,NA,TRUE,"Case 2: Sub-annual only",NA,58
"NIUE_1991","Year","a0",1,2,1,2,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,2
"NIUE_1992","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"NIUE_1993","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"NIUE_1994","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"NIUE_1995","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"NIUE_1996","Year","a0",1,1,1,1,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,1
"NIUE_1997","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"NIUE_1998","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"NIUE_1999","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"NIUE_2000","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"NIUE_2001","Year","a0",1,1,1,1,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,1
"NIUE_2002","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"NIUE_2003","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"NIUE_2004","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"NIUE_2005","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"NIUE_2006","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"NIUE_2007","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"NIUE_2008","Year","a0",1,3,1,3,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,3
"NIUE_2009","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"NIUE_2010","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"NIUE_2011","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"NIUE_2012","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"NIUE_2016","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"NIUE_2017","Week","a0",18,9,18,9,NA,NA,NA,NA,FALSE,"Incomplete sub-annual - sub-annual selected",450,9
"NIUE_2018","Week","a0",16,0,16,0,NA,NA,NA,NA,FALSE,"Case 2: Sub-annual only",NA,0
"NIUE_2019","Week","a0",22,0,22,0,NA,NA,NA,NA,FALSE,"Case 2: Sub-annual only",NA,0
"NIUE_2020","Week","a0",7,0,7,0,NA,NA,NA,NA,FALSE,"Case 2: Sub-annual only",NA,0
"NIUE_2021","Week","a0",13,0,13,0,NA,NA,NA,NA,FALSE,"Case 2: Sub-annual only",NA,0
